zhAddress,zhLink,zhName,zhNum,zhTime,zhType 
深圳,position_detail.php?id=46231&keywords=&tid=0&lid=0,TME-全民k歌海外用户增长产品策略经理,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46232&keywords=&tid=0&lid=0,27092-PC客户端开发（深圳）,1,2019-01-07,技术类
北京,position_detail.php?id=46224&keywords=&tid=0&lid=0,CSIG16-腾讯地图导航引擎开发工程师（北京）,3,2019-01-07,技术类
北京,position_detail.php?id=46225&keywords=&tid=0&lid=0,CSIG16-腾讯地图自然语言处理工程师 ,1,2019-01-07,技术类
北京,position_detail.php?id=46226&keywords=&tid=0&lid=0,CSIG16-腾讯地图搜索高级算法工程师 ,1,2019-01-07,技术类
北京,position_detail.php?id=46227&keywords=&tid=0&lid=0,CSIG16-腾讯地图高级策略产品经理,2,2019-01-07,产品/项目类
北京,position_detail.php?id=46222&keywords=&tid=0&lid=0,CSIG16-腾讯地图Android开发工程师（北京）,2,2019-01-07,技术类
北京,position_detail.php?id=46222&keywords=&tid=0&lid=0,CSIG16-腾讯地图Android开发工程师（北京）,2,2019-01-07,技术类
重庆,position_detail.php?id=42513&keywords=&tid=0&lid=0,TEG12-电气工程师（重庆）,1,2019-01-07,技术类
重庆,position_detail.php?id=42514&keywords=&tid=0&lid=0,TEG12-暖通工程师（重庆）,1,2019-01-07,技术类
深圳,position_detail.php?id=42515&keywords=&tid=0&lid=0,TEG12-平台运营经理（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=42502&keywords=&tid=0&lid=0,24491-王者荣耀全球版-2D角色设计师（深圳）,2,2019-01-07,设计类
深圳,position_detail.php?id=42504&keywords=&tid=0&lid=0,PCG19-腾讯视频移动端图像处理开发工程师（深圳）,2,2019-01-07,技术类
北京,position_detail.php?id=42511&keywords=&tid=0&lid=0,30625-腾讯广告大客户业务广告策划经理,1,2019-01-07,市场类
北京,position_detail.php?id=42512&keywords=&tid=0&lid=0,30632-腾讯广告创意洞察研究经理（北京）,1,2019-01-07,市场类
深圳,position_detail.php?id=42496&keywords=&tid=0&lid=0,22989-云数据库方向高级专项技术支持工程师（深圳）,2,2019-01-07,技术类
深圳,position_detail.php?id=42499&keywords=&tid=0&lid=0,24491-王者荣耀全球版-手游资深特效设计师(深圳),2,2019-01-07,设计类
深圳,position_detail.php?id=42605&keywords=&tid=0&lid=0,TME-推荐算法工程师（深圳）,4,2019-01-07,技术类
深圳,position_detail.php?id=42606&keywords=&tid=0&lid=0,TME-全民k歌数据产品总监,1,2019-01-07,产品/项目类
广州,position_detail.php?id=42558&keywords=&tid=0&lid=0,CSIG17-大数据测试工程师（广州/深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=42568&keywords=&tid=0&lid=0,16541-游戏高级音频策划（深圳）,1,2019-01-07,产品/项目类
昆明,position_detail.php?id=42588&keywords=&tid=0&lid=0,26381-腾云后台工程师（合资公司编制-昆明）,2,2019-01-07,技术类
昆明,position_detail.php?id=42589&keywords=&tid=0&lid=0,26381-腾云前端工程师（合资公司编制-云南）,2,2019-01-07,技术类
深圳,position_detail.php?id=42516&keywords=&tid=0&lid=0,TEG02-网络管理平台资深架构师（深圳）,1,2019-01-07,技术类
香港,position_detail.php?id=42519&keywords=&tid=0&lid=0,GY0-Program Director（Hong Kong）,2,2019-01-07,市场类
深圳,position_detail.php?id=42530&keywords=&tid=0&lid=0,TME-腾讯音乐音质检测与评估算法工程师（深圳）,1,2019-01-07,技术类
广州,position_detail.php?id=42537&keywords=&tid=0&lid=0,WXG08-122 微信推荐数据挖掘工程师PW（广州）,1,2019-01-07,技术类
上海,position_detail.php?id=42710&keywords=&tid=0&lid=0,25666-腾讯云华东区域销售（上海、河南、山东）,3,2019-01-07,市场类
深圳,position_detail.php?id=42642&keywords=&tid=0&lid=0,EC-教育创想业务视觉设计师（深圳）,1,2019-01-07,设计类
深圳,position_detail.php?id=42650&keywords=&tid=0&lid=0,CSIG02-大数据研发组长（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=42654&keywords=&tid=0&lid=0,23293-互娱王者荣耀高级品牌经理（深圳）,1,2019-01-07,市场类
深圳,position_detail.php?id=42655&keywords=&tid=0&lid=0,23293-互娱品牌经理（深圳）,1,2019-01-07,市场类
深圳,position_detail.php?id=42614&keywords=&tid=0&lid=0,PCG09-产品经理（策划）-综合功能类,1,2019-01-07,产品/项目类
北京,position_detail.php?id=42627&keywords=&tid=0&lid=0,WXG08-113 微信推荐后台开发工程师（北京）,1,2019-01-07,技术类
成都,position_detail.php?id=42630&keywords=&tid=0&lid=0,CSIG17-云测试高级工程师（成都）,3,2019-01-07,技术类
深圳,position_detail.php?id=42639&keywords=&tid=0&lid=0,TEG13-后台开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=42603&keywords=&tid=0&lid=0,TEG07-Android开发工程师（深圳）,1,2019-01-07,技术类
北京,position_detail.php?id=46223&keywords=&tid=0&lid=0,CSIG16-车联网商务经理（北京）,3,2019-01-07,市场类
北京,position_detail.php?id=46223&keywords=&tid=0&lid=0,CSIG16-车联网商务经理（北京）,3,2019-01-07,市场类
北京,position_detail.php?id=46223&keywords=&tid=0&lid=0,CSIG16-车联网商务经理（北京）,3,2019-01-07,市场类
北京,position_detail.php?id=46223&keywords=&tid=0&lid=0,CSIG16-车联网商务经理（北京）,3,2019-01-07,市场类
深圳,position_detail.php?id=46218&keywords=&tid=0&lid=0,18428-高级支付后台开发工程师 ,1,2019-01-07,技术类
广州,position_detail.php?id=46219&keywords=&tid=0&lid=0,14137-WXG财务管理（广州）,1,2019-01-07,职能类
北京,position_detail.php?id=46220&keywords=&tid=0&lid=0,CSIG16-车联网售前方案经理,2,2019-01-07,技术类
北京,position_detail.php?id=46221&keywords=&tid=0&lid=0,CSIG16-腾讯地图iOS客户端高级开发工程师,2,2019-01-07,技术类
深圳,position_detail.php?id=46213&keywords=&tid=0&lid=0,CSIG16-车联网Android开发高级工程师(深圳),2,2019-01-07,技术类
北京,position_detail.php?id=46215&keywords=&tid=0&lid=0,CSIG16-车联网项目经理（北京）,1,2019-01-07,产品/项目类
广州,position_detail.php?id=46216&keywords=&tid=0&lid=0,CSIG16-车联网商务经理（广州）,1,2019-01-07,市场类
深圳,position_detail.php?id=46217&keywords=&tid=0&lid=0,27216-视觉设计师,1,2019-01-07,设计类
北京,position_detail.php?id=46209&keywords=&tid=0&lid=0,17757-内容品控（北京）,1,2019-01-07,内容编辑类
北京,position_detail.php?id=46210&keywords=&tid=0&lid=0,27730-Yoo视频内容运营-影视综（北京）,1,2019-01-07,内容编辑类
北京,position_detail.php?id=46211&keywords=&tid=0&lid=0,23671-企鹅号内容审核产品策略分析（北京）,1,2019-01-07,市场类
深圳,position_detail.php?id=46205&keywords=&tid=0&lid=0,15570-端游3D动作设计师,1,2019-01-07,设计类
深圳,position_detail.php?id=46206&keywords=&tid=0&lid=0,15569-魂斗罗手游后台开发工程师,1,2019-01-07,技术类
深圳,position_detail.php?id=46207&keywords=&tid=0&lid=0,29912-微视内容管理后台运营岗,1,2019-01-07,产品/项目类
北京,position_detail.php?id=46208&keywords=&tid=0&lid=0,24548-综艺商业制片人,1,2019-01-07,产品/项目类
北京,position_detail.php?id=46208&keywords=&tid=0&lid=0,24548-综艺商业制片人,1,2019-01-07,产品/项目类
北京,position_detail.php?id=42730&keywords=&tid=0&lid=0,CSIG16-腾讯地图引擎定位与传感器研发工程师,1,2019-01-07,技术类
北京,position_detail.php?id=42731&keywords=&tid=0&lid=0,CSIG16-腾讯地图在线导航服务和策略算法工程师,1,2019-01-07,技术类
北京,position_detail.php?id=42733&keywords=&tid=0&lid=0,CSIG16-腾讯地图渲染引擎算法工程师,1,2019-01-07,技术类
深圳,position_detail.php?id=42740&keywords=&tid=0&lid=0,21228-端游游戏活动运营（深圳）,1,2019-01-07,产品/项目类
杭州,position_detail.php?id=42718&keywords=&tid=0&lid=0,22989-工业云后台高级开发工程师,3,2019-01-07,技术类
杭州,position_detail.php?id=42720&keywords=&tid=0&lid=0,22989-工业云前端高级开发工程师,1,2019-01-07,技术类
北京,position_detail.php?id=42729&keywords=&tid=0&lid=0,CSIG16-腾讯地图服务和客户端引擎数据编译架构师,1,2019-01-07,技术类
深圳,position_detail.php?id=42656&keywords=&tid=0&lid=0,23294-互娱品牌经理（深圳）,3,2019-01-07,市场类
深圳,position_detail.php?id=42657&keywords=&tid=0&lid=0,23295-腾讯电竞品牌经理（深圳）,1,2019-01-07,市场类
广州,position_detail.php?id=42661&keywords=&tid=0&lid=0,WXG10-212 企业邮箱产品策划经理（广州）,1,2019-01-07,产品/项目类
北京,position_detail.php?id=46200&keywords=&tid=0&lid=0,21309-深圳市腾讯教育科技有限公司语文内容编辑,1,2019-01-07,产品/项目类
北京,position_detail.php?id=46201&keywords=&tid=0&lid=0,PCG22-增长黑客专家,1,2019-01-07,市场类
武汉,position_detail.php?id=46202&keywords=&tid=0&lid=0,21309-深圳市腾讯教育科技有限公司财务主管（武汉）,1,2019-01-07,职能类
深圳,position_detail.php?id=46203&keywords=&tid=0&lid=0,18796-Android客户端开发工程师,1,2019-01-07,技术类
深圳,position_detail.php?id=46197&keywords=&tid=0&lid=0,TEG11-游戏AI高级算法研究员（深圳）,2,2019-01-07,技术类
深圳,position_detail.php?id=46198&keywords=&tid=0&lid=0,TEG11-游戏AI高级系统工程师(深圳）,2,2019-01-07,技术类
成都,position_detail.php?id=46191&keywords=&tid=0&lid=0,CSIG02-腾讯云教育行业方案架构师（成都）,1,2019-01-07,技术类
北京,position_detail.php?id=46193&keywords=&tid=0&lid=0,PCG04-腾讯新闻后台测试开发工程师（北京）,1,2019-01-07,技术类
北京,position_detail.php?id=46195&keywords=&tid=0&lid=0,TEG11-推荐系统算法研发工程师（北京）,1,2019-01-07,技术类
深圳,position_detail.php?id=46196&keywords=&tid=0&lid=0,TEG11-游戏AI高级产品经理（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=42799&keywords=&tid=0&lid=0,CSIG18-大数据实时计算平台研发工程师（深圳）,1,2019-01-07,技术类
贵阳,position_detail.php?id=42782&keywords=&tid=0&lid=0,25666-腾讯云西南区域销售（贵阳）,1,2019-01-07,市场类
重庆,position_detail.php?id=42783&keywords=&tid=0&lid=0,25666-腾讯云西南区域销售（重庆）,1,2019-01-07,市场类
成都,position_detail.php?id=42784&keywords=&tid=0&lid=0,15575-《王者荣耀》世界观架构策划（成都）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=42775&keywords=&tid=0&lid=0,CG-执行采购,1,2019-01-07,职能类
深圳,position_detail.php?id=42780&keywords=&tid=0&lid=0,25666-腾讯云华南区域销售,3,2019-01-07,市场类
成都,position_detail.php?id=42781&keywords=&tid=0&lid=0,25666-腾讯云西南区域销售（成都）,1,2019-01-07,市场类
深圳,position_detail.php?id=42770&keywords=&tid=0&lid=0,27092-应用宝前端开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=42771&keywords=&tid=0&lid=0,27092-应用宝游戏后台开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=42772&keywords=&tid=0&lid=0,27092-腾讯效果广告-高级商业产品经理（深圳）,1,2019-01-07,产品/项目类
广州,position_detail.php?id=42873&keywords=&tid=0&lid=0,WXG08-212 微信看一看产品策划经理（广州）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=42824&keywords=&tid=0&lid=0,25925-运营开发工程师（深圳）,1,2019-01-07,技术类
北京,position_detail.php?id=42843&keywords=&tid=0&lid=0,CSIG16-腾讯地图底图算法研究高级工程师,1,2019-01-07,技术类
大连,position_detail.php?id=42849&keywords=&tid=0&lid=0,25666-腾讯云华北区域销售（大连、哈尔滨、沈阳、长春）,1,2019-01-07,市场类
深圳,position_detail.php?id=42801&keywords=&tid=0&lid=0,23671-企鹅号产品运营经理（平台合作）-深圳,2,2019-01-07,产品/项目类
深圳,position_detail.php?id=42819&keywords=&tid=0&lid=0,CSIG18-高级Web前端开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=42823&keywords=&tid=0&lid=0,15611-Unity游戏客户端开发工程师（深圳）,1,2019-01-07,技术类
南宁,position_detail.php?id=42785&keywords=&tid=0&lid=0,25666-腾讯云西南区域销售（广西）,2,2019-01-07,市场类
昆明,position_detail.php?id=42787&keywords=&tid=0&lid=0,25666-腾讯云西南区域销售（昆明）,2,2019-01-07,市场类
上海,position_detail.php?id=42797&keywords=&tid=0&lid=0,21229-沙盒游戏运营支持（上海）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=42951&keywords=&tid=0&lid=0,24986-高级游戏引擎开发工程师（深圳）,1,2019-01-07,技术类
西安,position_detail.php?id=42883&keywords=&tid=0&lid=0,25666-腾讯云华北区域销售（陕西、甘肃、青海、宁夏、新疆、内蒙古),2,2019-01-07,市场类
上海,position_detail.php?id=42886&keywords=&tid=0&lid=0,30361-深度学习（图像处理）研发工程师（上海）,1,2019-01-07,技术类
北京,position_detail.php?id=42897&keywords=&tid=0&lid=0,25666-腾讯云华北区域销售(北京、雄安、天津、山西、河北）,2,2019-01-07,市场类
雄安新区,position_detail.php?id=42900&keywords=&tid=0&lid=0,25666-腾讯云华北区域销售(北京、雄安、天津、山西、河北）,1,2019-01-07,市场类
深圳,position_detail.php?id=42877&keywords=&tid=0&lid=0,30621-腾讯社交广告商业平台产品经理(新闻视频广告 深圳）,2,2019-01-07,产品/项目类
呼和浩特,position_detail.php?id=42880&keywords=&tid=0&lid=0,25666-腾讯云华北区域销售（陕西、甘肃、青海、宁夏、新疆、内蒙古),1,2019-01-07,市场类
兰州,position_detail.php?id=42881&keywords=&tid=0&lid=0,25666-腾讯云华北区域销售（陕西、甘肃、青海、宁夏、新疆、内蒙古),1,2019-01-07,市场类
乌鲁木齐,position_detail.php?id=42882&keywords=&tid=0&lid=0,25666-腾讯云华北区域销售（陕西、甘肃、青海、宁夏、新疆、内蒙古),1,2019-01-07,市场类
沈阳,position_detail.php?id=42851&keywords=&tid=0&lid=0,25666-腾讯云华北区域销售（大连、哈尔滨、沈阳、长春）,2,2019-01-07,市场类
深圳,position_detail.php?id=46187&keywords=&tid=0&lid=0,30359-深度学习系统后台开发高级工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=46188&keywords=&tid=0&lid=0,30359-深度学习系统后台开发工程师（深圳）,1,2019-01-07,技术类
广州,position_detail.php?id=46189&keywords=&tid=0&lid=0,WXG08-122 微信推荐机器学习算法工程师（广州）,1,2019-01-07,技术类
广州,position_detail.php?id=46189&keywords=&tid=0&lid=0,WXG08-122 微信推荐机器学习算法工程师（广州）,1,2019-01-07,技术类
深圳,position_detail.php?id=46190&keywords=&tid=0&lid=0,29777-腾讯云广电行业方案架构师（北京/上海/深圳）,2,2019-01-07,技术类
深圳,position_detail.php?id=46183&keywords=&tid=0&lid=0,29777-腾讯金融云产品运营组长,1,2019-01-07,产品/项目类
北京,position_detail.php?id=46184&keywords=&tid=0&lid=0,29777-金融售中架构师,1,2019-01-07,技术类
深圳,position_detail.php?id=46185&keywords=&tid=0&lid=0,29777-金融云区块链高级研发工程师（深圳）,1,2019-01-07,技术类
北京,position_detail.php?id=46186&keywords=&tid=0&lid=0,29777-腾讯云区块链高级产品经理（北京）,1,2019-01-07,产品/项目类
北京,position_detail.php?id=46180&keywords=&tid=0&lid=0,29777-金融云证券行业售前架构师（北京）,1,2019-01-07,技术类
上海,position_detail.php?id=46181&keywords=&tid=0&lid=0,29777-金融云互联网金融售前架构师（深圳/北京/上海）（上海）,1,2019-01-07,技术类
北京,position_detail.php?id=46182&keywords=&tid=0&lid=0,29777-金融云银行行业业务架构师,2,2019-01-07,技术类
深圳,position_detail.php?id=46176&keywords=&tid=0&lid=0,CSIG18-安全咨询,2,2019-01-07,技术类
深圳,position_detail.php?id=46177&keywords=&tid=0&lid=0,30359-服务管理高级工程师,1,2019-01-07,技术类
深圳,position_detail.php?id=46178&keywords=&tid=0&lid=0,30359-信息安全工程师,1,2019-01-07,技术类
北京,position_detail.php?id=46179&keywords=&tid=0&lid=0,29777-金融云保险行业售前架构师（北京）,1,2019-01-07,技术类
深圳,position_detail.php?id=46172&keywords=&tid=0&lid=0,29912-微视用户增长leader,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=42983&keywords=&tid=0&lid=0,24491-资深角色原画设计师(深圳),1,2019-01-07,设计类
深圳,position_detail.php?id=42986&keywords=&tid=0&lid=0,22989-大数据人工智能产品项目经理（深圳/北京）,2,2019-01-07,产品/项目类
深圳,position_detail.php?id=42991&keywords=&tid=0&lid=0,30361-企鹅FM用户运营,1,2019-01-07,内容编辑类
深圳,position_detail.php?id=42953&keywords=&tid=0&lid=0,TEG02-网络管控系统后台开发工程师（深圳）,1,2019-01-07,技术类
北京,position_detail.php?id=42958&keywords=&tid=0&lid=0,21062-视频影片导演（北京）,1,2019-01-07,设计类
深圳,position_detail.php?id=42963&keywords=&tid=0&lid=0,TEG02-网络安全工程师,1,2019-01-07,技术类
深圳,position_detail.php?id=42980&keywords=&tid=0&lid=0,TME-腾讯音乐用户研究工程师（深圳）,1,2019-01-07,设计类
深圳,position_detail.php?id=42909&keywords=&tid=0&lid=0,WXG04-115 微信游戏后台开发工程师（深圳）,8,2019-01-07,技术类
深圳,position_detail.php?id=42913&keywords=&tid=0&lid=0,HY6-互娱区域媒介经理（深圳）,1,2019-01-07,市场类
深圳,position_detail.php?id=42915&keywords=&tid=0&lid=0,23295-互娱媒介经理（深圳）,2,2019-01-07,市场类
深圳,position_detail.php?id=46173&keywords=&tid=0&lid=0,CSIG18-人工智能研究员（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=46174&keywords=&tid=0&lid=0,CSIG18-腾讯云安全运营开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=46175&keywords=&tid=0&lid=0,CSIG18-云安全产品经理（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46168&keywords=&tid=0&lid=0,CSIG18-推荐/广告后台开发工程师（深圳）,2,2019-01-07,技术类
深圳,position_detail.php?id=43040&keywords=&tid=0&lid=0,PCG14-应用宝后台开发（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=43010&keywords=&tid=0&lid=0,TME-腾讯音乐存储运维工程师（深圳）,2,2019-01-07,技术类
深圳,position_detail.php?id=43076&keywords=&tid=0&lid=0,22989-腾讯云中间件产品架构师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=43077&keywords=&tid=0&lid=0,22989-腾讯云中间件产品经理（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=43083&keywords=&tid=0&lid=0,TEG02-后台开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=43058&keywords=&tid=0&lid=0,25667-运营商渠道销售,4,2019-01-07,市场类
深圳,position_detail.php?id=46169&keywords=&tid=0&lid=0,CSIG18-腾讯云AI产品经理,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46170&keywords=&tid=0&lid=0,21530-腾讯音乐集团组织发展高级经理,1,2019-01-07,职能类
深圳,position_detail.php?id=46171&keywords=&tid=0&lid=0,TME-QQ音乐VIP活动运营,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46164&keywords=&tid=0&lid=0,20765-腾讯接待交流中心高级经理（深圳）,1,2019-01-07,职能类
深圳,position_detail.php?id=46165&keywords=&tid=0&lid=0,PCG14-应用宝平台运营（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46166&keywords=&tid=0&lid=0,23516-业务流程管理（深圳）,1,2019-01-07,产品/项目类
北京,position_detail.php?id=46167&keywords=&tid=0&lid=0,29476-制片经理,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46158&keywords=&tid=0&lid=0,PCG14-应用宝平台运营产品经理（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46158&keywords=&tid=0&lid=0,PCG14-应用宝平台运营产品经理（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=43011&keywords=&tid=0&lid=0,TME-腾讯音乐运营开发工程师（深圳）,2,2019-01-07,技术类
深圳,position_detail.php?id=43017&keywords=&tid=0&lid=0,28936-高级移动游戏平台渠道经理（深圳）,1,2019-01-07,产品/项目类
广州,position_detail.php?id=43008&keywords=&tid=0&lid=0,WXG10-322 企业微信合作伙伴运营经理（广州）,1,2019-01-07,市场类
深圳,position_detail.php?id=43009&keywords=&tid=0&lid=0,TME-腾讯音乐业务运维工程师（深圳）,2,2019-01-07,技术类
深圳,position_detail.php?id=43006&keywords=&tid=0&lid=0,TEG02-网络运营架构师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=43003&keywords=&tid=0&lid=0,TEG02-云业务保障工程师（深圳）,2,2019-01-07,技术类
深圳,position_detail.php?id=43004&keywords=&tid=0&lid=0,TEG02-高级网络运营工程师DC（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=43005&keywords=&tid=0&lid=0,TEG02-高级网络运营工程师DCI（深圳）,1,2019-01-07,技术类
广州,position_detail.php?id=43070&keywords=&tid=0&lid=0,WXG03-211 小程序产品运营（广州）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=43048&keywords=&tid=0&lid=0,25924-Web高级开发工程师,1,2019-01-07,技术类
深圳,position_detail.php?id=43049&keywords=&tid=0&lid=0,CSIG18-Web前端开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=43057&keywords=&tid=0&lid=0,TEG06-高级应用开发工程师（java/node/golang）(深圳),1,2019-01-07,技术类
深圳,position_detail.php?id=43018&keywords=&tid=0&lid=0,15612-资深系统策划（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=43019&keywords=&tid=0&lid=0,27193-互娱创意指导（深圳）,1,2019-01-07,设计类
深圳,position_detail.php?id=43167&keywords=&tid=0&lid=0,22989-腾讯云高级数据分析师,2,2019-01-07,产品/项目类
深圳,position_detail.php?id=43171&keywords=&tid=0&lid=0,27092-应用宝商业化后台开发（深圳）,1,2019-01-07,技术类
北京,position_detail.php?id=43131&keywords=&tid=0&lid=0,22850-腾讯视频商业分析,1,2019-01-07,市场类
深圳,position_detail.php?id=43139&keywords=&tid=0&lid=0,WXG02-111 微信推荐数据分析工程师（深圳）,1,2019-01-07,技术类
北京,position_detail.php?id=43144&keywords=&tid=0&lid=0,25667-战略BD 行业 - 能源、政务、公检法、综合集成商方向（北京）,1,2019-01-07,市场类
深圳,position_detail.php?id=43115&keywords=&tid=0&lid=0,AQ-业务安全经理（深圳）,2,2019-01-07,职能类
深圳,position_detail.php?id=43119&keywords=&tid=0&lid=0,27016-商业分析经理（深圳）,1,2019-01-07,市场类
深圳,position_detail.php?id=43084&keywords=&tid=0&lid=0,TEG02-运营质量工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=43088&keywords=&tid=0&lid=0,27555-开放世界手游产品运营（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=43102&keywords=&tid=0&lid=0,CSIG18-高级NLP研究员（深圳）,2,2019-01-07,技术类
北京,position_detail.php?id=46159&keywords=&tid=0&lid=0,23486-前端开发组长,1,2019-01-07,技术类
深圳,position_detail.php?id=46160&keywords=&tid=0&lid=0,22989-腾讯云DNSPod域名服务高级产品经理,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46161&keywords=&tid=0&lid=0,22989-腾讯云域名产品WEB开发工程师,2,2019-01-07,技术类
深圳,position_detail.php?id=46163&keywords=&tid=0&lid=0,18428-腾讯金融业务高级研发工程师(深圳),3,2019-01-07,技术类
深圳,position_detail.php?id=46143&keywords=&tid=0&lid=0,27553-腾讯音乐视觉设计师（深圳）,1,2019-01-07,设计类
深圳,position_detail.php?id=46143&keywords=&tid=0&lid=0,27553-腾讯音乐视觉设计师（深圳）,1,2019-01-07,设计类
深圳,position_detail.php?id=46144&keywords=&tid=0&lid=0,24491-2D场景设计师（深圳）,1,2019-01-07,设计类
北京,position_detail.php?id=46145&keywords=&tid=0&lid=0,27092-商业化运营经理（北京）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46139&keywords=&tid=0&lid=0,TEG14-高级产品经理,2,2019-01-07,产品/项目类
深圳,position_detail.php?id=46140&keywords=&tid=0&lid=0,TEG14-质量运营工程师,1,2019-01-07,技术类
上海,position_detail.php?id=43203&keywords=&tid=0&lid=0,25924-互娱游戏网站运维工程师（上海）,1,2019-01-07,技术类
深圳,position_detail.php?id=43204&keywords=&tid=0&lid=0,28297-移动游戏组件产品经理,1,2019-01-07,产品/项目类
北京,position_detail.php?id=43200&keywords=&tid=0&lid=0,22989-腾讯云大客户售后高级技术顾问（深圳/北京/上海/成都）,1,2019-01-07,技术类
深圳,position_detail.php?id=43201&keywords=&tid=0&lid=0,22989-腾讯云电销经理管理岗（深圳）,1,2019-01-07,市场类
深圳,position_detail.php?id=43202&keywords=&tid=0&lid=0,27092-应用宝平台广告产品经理（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=43194&keywords=&tid=0&lid=0,21557-音视频会议场景iOS研发工程师(深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=43195&keywords=&tid=0&lid=0,21557-音视频会议场景web前端研发工程师(深圳）,1,2019-01-07,技术类
北京,position_detail.php?id=43174&keywords=&tid=0&lid=0,22989-人工智能算法专家（图像／视频方向）（北京）,1,2019-01-07,技术类
北京,position_detail.php?id=43175&keywords=&tid=0&lid=0,22989-云服务开发工程师（NLP方向）（北京）,1,2019-01-07,技术类
上海,position_detail.php?id=43159&keywords=&tid=0&lid=0,15618-场景原画设计师（上海）,1,2019-01-07,设计类
深圳,position_detail.php?id=46141&keywords=&tid=0&lid=0,21557-WEB开发（PHP）,1,2019-01-07,技术类
深圳,position_detail.php?id=46135&keywords=&tid=0&lid=0,TME-QQ音乐交互设计（深圳）,1,2019-01-07,设计类
北京,position_detail.php?id=46136&keywords=&tid=0&lid=0,21528-版权商务-日语,1,2019-01-07,市场类
深圳,position_detail.php?id=46137&keywords=&tid=0&lid=0,TEG14-运营开发工程师（深圳）,3,2019-01-07,技术类
深圳,position_detail.php?id=46138&keywords=&tid=0&lid=0,TEG14-web前端高级开发工程师（深圳）,2,2019-01-07,技术类
深圳,position_detail.php?id=46129&keywords=&tid=0&lid=0,28601-212 微信支付技术文档工程师（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46130&keywords=&tid=0&lid=0,28601-213 微信支付境外接入项目经理（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46131&keywords=&tid=0&lid=0,28601-213 微信支付智慧零售项目经理（深圳）,1,2019-01-07,产品/项目类
北京,position_detail.php?id=46133&keywords=&tid=0&lid=0,26787-游戏政府及行业合作经理,5,2019-01-07,市场类
上海,position_detail.php?id=46125&keywords=&tid=0&lid=0,30624-华东服饰用品行业销售（上海）,1,2019-01-07,市场类
上海,position_detail.php?id=46125&keywords=&tid=0&lid=0,30624-华东服饰用品行业销售（上海）,1,2019-01-07,市场类
深圳,position_detail.php?id=46126&keywords=&tid=0&lid=0,21530-腾讯音乐高级员工关系经理（深圳）,1,2019-01-07,职能类
深圳,position_detail.php?id=46127&keywords=&tid=0&lid=0,21228-开放世界MMORPG社区运营,1,2019-01-07,产品/项目类
上海,position_detail.php?id=43340&keywords=&tid=0&lid=0,19157-政府安全合作项目技术咨询经理（上海）,1,2019-01-07,技术类
上海,position_detail.php?id=43356&keywords=&tid=0&lid=0,19332-企业产品交互设计师（上海）,1,2019-01-07,设计类
深圳,position_detail.php?id=43358&keywords=&tid=0&lid=0,21309-在线教育Go后台工程师（深圳）,1,2019-01-07,技术类
